date,client,platform,followers,reach,likes,comments,shares,saves,total_engagements,engagement_rate
2024-08-08,vlogger,instagram,3594631,487413,18901,3240,2700,2161,27002,0.0554
2024-08-09,vlogger,instagram,3596464,517354,22778,3904,3254,2605,32541,0.0629
2024-08-10,vlogger,instagram,3600151,959769,50454,8649,7207,5768,72078,0.0751
2024-08-11,vlogger,instagram,3580554,295023,13154,2255,1879,1504,18792,0.0637
2024-08-12,vlogger,instagram,3607330,318625,16839,2886,2405,1926,24056,0.0755
2024-08-14,vlogger,instagram,3609848,879740,19274,3304,2753,2204,27535,0.0313
2024-08-15,vlogger,instagram,3594266,677114,34126,5850,4875,3901,48752,0.072
2024-08-16,vlogger,instagram,3604655,531351,24957,4278,3565,2853,35653,0.0671
2024-08-18,vlogger,instagram,3610939,727509,19606,3361,2800,2242,28009,0.0385
2024-08-19,vlogger,instagram,3611941,719845,25950,4448,3707,2967,37072,0.0515
2024-08-20,vlogger,instagram,3619054,772544,26822,4598,3831,3067,38318,0.0496
2024-08-21,vlogger,instagram,3633001,347455,12087,2072,1726,1383,17268,0.0497
2024-08-23,vlogger,instagram,3633289,650124,34859,5975,4979,3986,49799,0.0766
2024-08-25,vlogger,instagram,3611332,629266,33917,5814,4845,3877,48453,0.077
2024-08-26,vlogger,instagram,3634409,650732,30245,5184,4320,3459,43208,0.0664
2024-08-27,vlogger,instagram,3644144,458934,14745,2527,2106,1687,21065,0.0459
2024-08-28,vlogger,instagram,3635922,920827,26749,4585,3821,3059,38214,0.0415
2024-08-29,vlogger,instagram,3645635,436239,11084,1900,1583,1268,15835,0.0363
2024-08-31,vlogger,instagram,3659771,684796,28186,4831,4026,3223,40266,0.0588
2024-09-02,vlogger,instagram,3653064,1161989,55391,9495,7913,6332,79131,0.0681
2024-09-04,vlogger,instagram,3648675,503149,25323,4341,3617,2895,36176,0.0719
2024-09-06,vlogger,instagram,3661460,453900,14646,2510,2092,1676,20924,0.0461
2024-09-07,vlogger,instagram,3653638,381080,8348,1431,1192,956,11927,0.0313
2024-09-08,vlogger,instagram,3654347,516154,24749,4242,3535,2830,35356,0.0685
2024-09-09,vlogger,instagram,3652265,886276,37781,6476,5397,4320,53974,0.0609
2024-09-10,vlogger,instagram,3675311,923968,50836,8714,7262,5811,72623,0.0786
2024-09-11,vlogger,instagram,3651201,1076715,23590,4044,3370,2697,33701,0.0313
2024-09-12,vlogger,instagram,3679058,993579,55083,9442,7869,6297,78691,0.0792
2024-09-13,vlogger,instagram,3669751,563632,27183,4660,3883,3108,38834,0.0689
2024-09-17,vlogger,instagram,3656977,596858,26154,4483,3736,2990,37363,0.0626
2024-09-18,vlogger,instagram,3678481,1197786,33286,5706,4755,3805,47552,0.0397
2024-09-19,vlogger,instagram,3653300,1157595,53723,9209,7674,6142,76748,0.0663
2024-09-20,vlogger,instagram,3685399,638959,21871,3749,3124,2501,31245,0.0489
2024-09-22,vlogger,instagram,3692345,468107,10682,1831,1526,1221,15260,0.0326
2024-09-23,vlogger,instagram,3678052,408537,10637,1823,1519,1218,15197,0.0372
2024-09-24,vlogger,instagram,3688000,1226524,67998,11656,9714,7772,97140,0.0792
2024-09-26,vlogger,instagram,3712339,1293340,32139,5509,4591,3674,45913,0.0355
2024-09-28,vlogger,instagram,3689165,524716,13259,2273,1894,1516,18942,0.0361
2024-09-29,vlogger,instagram,3685062,561658,16944,2904,2420,1939,24207,0.0431
2024-09-30,vlogger,instagram,3715281,1213833,28803,4937,4114,3294,41148,0.0339
2024-10-02,vlogger,instagram,3724710,594436,31457,5392,4493,3597,44939,0.0756
2024-10-04,vlogger,instagram,3707018,1163274,28499,4885,4071,3259,40714,0.035
2024-10-05,vlogger,instagram,3720266,865745,30725,5267,4389,3512,43893,0.0507
2024-10-06,vlogger,instagram,3725980,596911,25613,4390,3659,2928,36590,0.0613
2024-10-07,vlogger,instagram,3704809,1254261,44776,7676,6396,5119,63967,0.051
2024-10-08,vlogger,instagram,3709705,828583,35786,6134,5112,4091,51123,0.0617
2024-10-10,vlogger,instagram,3732916,684702,18260,3130,2608,2089,26087,0.0381
2024-10-11,vlogger,instagram,3740028,1040334,54763,9387,7823,6260,78233,0.0752
2024-10-12,vlogger,instagram,3729538,1228462,52971,9080,7567,6055,75673,0.0616
2024-10-14,vlogger,instagram,3717482,724863,18215,3122,2602,2083,26022,0.0359
2024-10-17,vlogger,instagram,3755678,1375199,45532,7805,6504,5205,65046,0.0473
2024-10-18,vlogger,instagram,3729507,396507,16653,2854,2379,1904,23790,0.06
2024-10-19,vlogger,instagram,3733734,641480,25190,4318,3598,2881,35987,0.0561
2024-10-20,vlogger,instagram,3743366,988638,24982,4282,3568,2857,35689,0.0361
2024-10-21,vlogger,instagram,3759005,905820,36015,6174,5145,4116,51450,0.0568
2024-10-22,vlogger,instagram,3753185,607192,28902,4954,4128,3305,41289,0.068
2024-10-24,vlogger,instagram,3752327,1279074,43155,7398,6165,4933,61651,0.0482
2024-10-25,vlogger,instagram,3754909,530843,11704,2006,1672,1339,16721,0.0315
2024-10-26,vlogger,instagram,3752221,1075181,25739,4412,3677,2943,36771,0.0342
2024-10-29,vlogger,instagram,3764126,665638,16913,2899,2416,1934,24162,0.0363
2024-10-30,vlogger,instagram,3731336,481871,13491,2312,1927,1544,19274,0.04
2024-10-31,vlogger,instagram,3758555,1037849,47512,8145,6787,5431,67875,0.0654
2024-11-02,vlogger,instagram,3768698,1196054,44708,7664,6386,5111,63869,0.0534
2024-11-03,vlogger,instagram,3754995,1327074,48119,8249,6874,5500,68742,0.0518
2024-11-04,vlogger,instagram,3774409,644101,34311,5881,4901,3923,49016,0.0761
2024-11-05,vlogger,instagram,3769761,1233029,34437,5903,4919,3938,49197,0.0399
2024-11-06,vlogger,instagram,3793985,1356316,62566,10725,8938,7152,89381,0.0659
2024-11-07,vlogger,instagram,3793963,1188279,29195,5004,4170,3339,41708,0.0351
2024-11-09,vlogger,instagram,3774929,560516,23305,3995,3329,2665,33294,0.0594
2024-11-12,vlogger,instagram,3784601,1114719,31446,5390,4492,3595,44923,0.0403
2024-11-13,vlogger,instagram,3787508,841267,30445,5219,4349,3480,43493,0.0517
2024-11-15,vlogger,instagram,3787279,667751,27951,4791,3993,3196,39931,0.0598
2024-11-16,vlogger,instagram,3796672,505846,16252,2786,2321,1859,23218,0.0459
2024-11-17,vlogger,instagram,3787850,596308,20536,3520,2933,2349,29338,0.0492
2024-11-18,vlogger,instagram,3785636,1289756,42974,7367,6139,4912,61392,0.0476
2024-11-20,vlogger,instagram,3809693,849440,42217,7237,6031,4825,60310,0.071
2024-11-21,vlogger,instagram,3811809,1358911,70866,12148,10123,8101,101238,0.0745
2024-11-22,vlogger,instagram,3797472,807246,24128,4136,3446,2759,34469,0.0427
2024-11-24,vlogger,instagram,3820962,1281086,53984,9254,7712,6171,77121,0.0602
2024-11-26,vlogger,instagram,3807567,930019,50453,8649,7207,5767,72076,0.0775
2024-11-27,vlogger,instagram,3819728,516028,18024,3089,2574,2062,25749,0.0499
2024-11-28,vlogger,instagram,3828262,833466,41131,7051,5875,4702,58759,0.0705
2024-11-29,vlogger,instagram,3820512,647179,17803,3052,2543,2036,25434,0.0393
2024-12-01,vlogger,instagram,3830184,775844,22157,3798,3165,2534,31654,0.0408
2024-12-02,vlogger,instagram,3821071,716618,18710,3207,2672,2140,26729,0.0373
2024-12-03,vlogger,instagram,3826778,1093221,23340,4001,3334,2668,33343,0.0305
2024-12-05,vlogger,instagram,3830736,617189,28427,4873,4061,3250,40611,0.0658
2024-12-06,vlogger,instagram,3826548,724785,29628,5079,4232,3388,42327,0.0584
2024-12-08,vlogger,instagram,3837170,469618,13675,2344,1953,1564,19536,0.0416
2024-12-10,vlogger,instagram,3825420,614729,19019,3260,2717,2175,27171,0.0442
2024-12-11,vlogger,instagram,3839643,968555,27729,4753,3961,3170,39613,0.0409
2024-12-12,vlogger,instagram,3844055,1358473,62570,10726,8938,7153,89387,0.0658
2024-12-13,vlogger,instagram,3846419,1081720,53307,9138,7615,6093,76153,0.0704
2024-12-14,vlogger,instagram,3848622,1057008,43432,7445,6204,4965,62046,0.0587
2024-12-16,vlogger,instagram,3854766,845124,37920,6500,5417,4335,54172,0.0641
2024-12-17,vlogger,instagram,3863063,606556,30018,5145,4288,3432,42883,0.0707
2024-12-18,vlogger,instagram,3869675,908049,20657,3541,2951,2362,29511,0.0325
2024-12-19,vlogger,instagram,3854056,682299,15426,2644,2203,1765,22038,0.0323
2024-12-20,vlogger,instagram,3849672,861772,21716,3722,3102,2483,31023,0.036
2024-12-23,vlogger,instagram,3857624,1003685,42224,7238,6032,4827,60321,0.0601
2024-12-24,vlogger,instagram,3866096,427525,12509,2144,1787,1430,17870,0.0418
2024-12-25,vlogger,instagram,3869700,1201997,25998,4456,3714,2973,37141,0.0309
2024-12-27,vlogger,instagram,3868900,410953,16914,2899,2416,1935,24164,0.0588
2024-12-29,vlogger,instagram,3866832,539047,20036,3434,2862,2291,28623,0.0531
2024-12-31,vlogger,instagram,3880678,445170,24399,4182,3485,2790,34856,0.0783
2025-01-01,vlogger,instagram,3890146,947143,37592,6444,5370,4297,53703,0.0567
2025-01-03,vlogger,instagram,3899046,426054,13986,2397,1998,1600,19981,0.0469
2025-01-04,vlogger,instagram,3887620,1255062,47001,8057,6714,5373,67145,0.0535
2025-01-05,vlogger,instagram,3891339,716052,25462,4365,3637,2911,36375,0.0508
2025-01-06,vlogger,instagram,3887364,761064,24452,4191,3493,2796,34932,0.0459
2025-01-08,vlogger,instagram,3901902,1203097,28633,4908,4090,3274,40905,0.034
2025-01-09,vlogger,instagram,3894366,457029,17499,2999,2499,2002,24999,0.0547
2025-01-11,vlogger,instagram,3915093,1422318,44703,7663,6386,5110,63862,0.0449
2025-01-12,vlogger,instagram,3889456,1062940,40699,6977,5814,4652,58142,0.0547
2025-01-13,vlogger,instagram,3908220,1275280,67398,11553,9628,7704,96283,0.0755
2025-01-14,vlogger,instagram,3918011,517060,27832,4771,3976,3182,39761,0.0769
2025-01-15,vlogger,instagram,3918670,1260567,36354,6232,5193,4156,51935,0.0412
2025-01-17,vlogger,instagram,3952253,1445751,37343,6401,5334,4270,53348,0.0369
2025-01-19,vlogger,instagram,3928765,1159442,59328,10170,8475,6782,84755,0.0731
2025-01-20,vlogger,instagram,3914853,501510,14498,2485,2071,1658,20712,0.0413
2025-01-21,vlogger,instagram,3927590,1249852,57917,9928,8274,6621,82740,0.0662
2025-01-22,vlogger,instagram,3909804,962238,47688,8175,6812,5451,68126,0.0708
2025-01-24,vlogger,instagram,3933867,1123761,23755,4072,3393,2717,33937,0.0302
2025-01-26,vlogger,instagram,3929043,1323581,30203,5177,4314,3454,43148,0.0326
2025-01-27,vlogger,instagram,3951744,464727,10474,1795,1496,1199,14964,0.0322
2025-01-28,vlogger,instagram,3936455,685841,21700,3720,3100,2480,31000,0.0452
2025-01-30,vlogger,instagram,3945642,1234205,55637,9537,7948,6360,79482,0.0644
2025-01-31,vlogger,instagram,3941529,1136734,38989,6683,5569,4458,55699,0.049
2025-02-02,vlogger,instagram,3973749,1025848,54718,9380,7816,6255,78169,0.0762
2025-02-03,vlogger,instagram,3951350,746113,18802,3223,2686,2149,26860,0.036
2025-02-05,vlogger,instagram,3980997,1028427,26924,4615,3846,3078,38463,0.0374
2025-02-07,vlogger,instagram,3972979,1351062,68565,11754,9795,7837,97951,0.0725
2025-02-08,vlogger,instagram,3971068,1113533,48171,8257,6881,5507,68816,0.0618
2025-02-09,vlogger,instagram,3971756,667800,26224,4495,3746,2998,37463,0.0561
2025-02-11,vlogger,instagram,3976128,929031,35051,6008,5007,4008,50074,0.0539
2025-02-12,vlogger,instagram,3950491,1216036,37453,6420,5350,4282,53505,0.044
2025-02-13,vlogger,instagram,3972178,512796,19419,3329,2774,2220,27742,0.0541
2025-02-15,vlogger,instagram,3989663,1163935,55647,9539,7949,6361,79496,0.0683
2025-02-16,vlogger,instagram,3981023,1291164,43111,7390,6158,4929,61588,0.0477
2025-02-17,vlogger,instagram,3966848,1090378,32132,5508,4590,3674,45904,0.0421
2025-02-18,vlogger,instagram,3985049,1145416,58370,10006,8338,6672,83386,0.0728
2025-02-19,vlogger,instagram,4008097,941236,22269,3817,3181,2546,31813,0.0338
2025-02-21,vlogger,instagram,4006711,1125908,31997,5485,4571,3658,45711,0.0406
2025-02-22,vlogger,instagram,3993070,822884,30759,5273,4394,3516,43942,0.0534
2025-02-24,vlogger,instagram,4009293,779278,29674,5087,4239,3392,42392,0.0544
2025-02-25,vlogger,instagram,3995518,1218315,60293,10336,8613,6892,86134,0.0707
2025-02-26,vlogger,instagram,3981494,745561,29068,4983,4152,3324,41527,0.0557
2025-02-28,vlogger,instagram,3994909,1162456,62818,10768,8974,7181,89741,0.0772
2025-03-01,vlogger,instagram,4026846,1318990,57982,9939,8283,6628,82832,0.0628
2025-03-04,vlogger,instagram,4010857,558074,13790,2364,1970,1576,19700,0.0353
2025-03-05,vlogger,instagram,4013258,827588,43911,7527,6273,5020,62731,0.0758
2025-03-06,vlogger,instagram,4014610,1075416,39596,6787,5656,4527,56566,0.0526
2025-03-07,vlogger,instagram,4043224,849294,23898,4096,3414,2733,34141,0.0402
2025-03-08,vlogger,instagram,4041914,873305,20417,3500,2916,2335,29168,0.0334
2025-03-10,vlogger,instagram,4053163,1006550,45304,7766,6472,5179,64721,0.0643
2025-03-11,vlogger,instagram,4026474,371459,15314,2625,2187,1752,21878,0.0589
2025-03-12,vlogger,instagram,4034005,375941,13946,2390,1992,1596,19924,0.053
2025-03-13,vlogger,instagram,4014117,307272,7635,1308,1090,875,10908,0.0355
2025-03-16,vlogger,instagram,4056462,496983,18438,3160,2634,2108,26340,0.053
2025-03-17,vlogger,instagram,4026446,688723,25937,4446,3705,2965,37053,0.0538
2025-03-18,vlogger,instagram,4045265,385280,12837,2200,1833,1469,18339,0.0476
2025-03-19,vlogger,instagram,4031356,558850,22493,3855,3213,2572,32133,0.0575
2025-03-20,vlogger,instagram,4039556,591534,16811,2881,2401,1923,24016,0.0406
2025-03-22,vlogger,instagram,4040599,544772,19638,3366,2805,2246,28055,0.0515
2025-03-24,vlogger,instagram,4047448,572499,20878,3579,2982,2388,29827,0.0521
2025-03-25,vlogger,instagram,4050315,582389,13248,2271,1892,1516,18927,0.0325
2025-03-27,vlogger,instagram,4054266,442462,23662,4056,3380,2706,33804,0.0764
2025-03-29,vlogger,instagram,4075176,431799,11939,2046,1705,1366,17056,0.0395
2025-03-30,vlogger,instagram,4053567,750390,23006,3944,3286,2631,32867,0.0438
2025-04-01,vlogger,instagram,4073810,381156,14914,2556,2130,1706,21306,0.0559
2025-04-02,vlogger,instagram,4088034,487471,11089,1901,1584,1268,15842,0.0325
2025-04-03,vlogger,instagram,4068911,385186,9598,1645,1371,1098,13712,0.0356
2025-04-04,vlogger,instagram,4068438,729058,38173,6543,5453,4364,54533,0.0748
2025-04-06,vlogger,instagram,4078466,698556,20488,3512,2926,2343,29269,0.0419
2025-04-07,vlogger,instagram,4097774,965754,29609,5076,4230,3385,42300,0.0438
2025-04-08,vlogger,instagram,4087736,604322,27496,4713,3928,3143,39280,0.065
2025-04-09,vlogger,instagram,4080877,464829,16138,2766,2305,1846,23055,0.0496
2025-04-10,vlogger,instagram,4095362,821516,40943,7018,5849,4681,58491,0.0712
2025-04-11,vlogger,instagram,4077930,427883,16412,2813,2344,1878,23447,0.0548
2025-04-14,vlogger,instagram,4105938,782304,22013,3773,3144,2518,31448,0.0402
2025-04-15,vlogger,instagram,4104622,534775,24444,4190,3492,2794,34920,0.0653
2025-04-17,vlogger,instagram,4099876,481104,10170,1743,1452,1164,14529,0.0302
2025-04-18,vlogger,instagram,4095371,862775,45537,7806,6505,5205,65053,0.0754
2025-04-20,vlogger,instagram,4098836,1114625,52275,8961,7467,5976,74679,0.067
2025-04-21,vlogger,instagram,4118400,522639,23559,4038,3365,2695,33657,0.0644
2025-04-22,vlogger,instagram,4129004,533335,23930,4102,3418,2736,34186,0.0641
2025-04-23,vlogger,instagram,4108002,819702,26738,4583,3819,3058,38198,0.0466
2025-04-24,vlogger,instagram,4123568,1049057,57351,9831,8193,6556,81931,0.0781
2025-04-26,vlogger,instagram,4096166,429534,15454,2649,2207,1768,22078,0.0514
2025-04-28,vlogger,instagram,4118806,1369727,75457,12935,10779,8626,107797,0.0787
2025-05-01,vlogger,instagram,4131761,1237772,33357,5718,4765,3814,47654,0.0385
2025-05-02,vlogger,instagram,4122897,799137,17061,2924,2437,1951,24373,0.0305
2025-05-03,vlogger,instagram,4124593,425386,15990,2741,2284,1828,22843,0.0537
2025-05-04,vlogger,instagram,4129958,924908,47715,8179,6816,5455,68165,0.0737
2025-05-05,vlogger,instagram,4143912,442975,10015,1716,1430,1147,14308,0.0323
2025-05-06,vlogger,instagram,4139989,730690,32734,5611,4676,3743,46764,0.064
2025-05-09,vlogger,instagram,4120565,944430,27369,4691,3909,3130,39099,0.0414
2025-05-10,vlogger,instagram,4124049,1227055,58149,9968,8307,6647,83071,0.0677
2025-05-11,vlogger,instagram,4144929,1260220,30874,5292,4410,3531,44107,0.035
2025-05-12,vlogger,instagram,4160227,933447,30579,5242,4368,3496,43685,0.0468
2025-05-13,vlogger,instagram,4122297,979635,32572,5583,4653,3724,46532,0.0475
2025-05-14,vlogger,instagram,4152357,680177,30090,5158,4298,3441,42987,0.0632
2025-05-15,vlogger,instagram,4154057,1275035,47214,8093,6744,5398,67449,0.0529
2025-05-16,vlogger,instagram,4179998,764509,24135,4137,3447,2760,34479,0.0451
2025-05-19,vlogger,instagram,4163948,1090359,42665,7314,6095,4877,60951,0.0559
2025-05-21,vlogger,instagram,4177626,1264401,64875,11121,9268,7416,92680,0.0733
2025-05-22,vlogger,instagram,4176635,676601,25669,4400,3667,2935,36671,0.0542
2025-05-23,vlogger,instagram,4150203,1036422,40627,6964,5803,4645,58039,0.056
2025-05-24,vlogger,instagram,4188565,809315,21187,3632,3026,2423,30268,0.0374
2025-05-27,vlogger,instagram,4187742,1359857,39027,6690,5575,4462,55754,0.041
2025-05-29,vlogger,instagram,4195494,414126,13885,2380,1983,1588,19836,0.0479
2025-05-30,vlogger,instagram,4240507,1055394,43513,7459,6216,4974,62162,0.0589
2025-05-31,vlogger,instagram,4166957,568915,20509,3515,2929,2346,29299,0.0515
2025-06-01,vlogger,instagram,4216915,1243343,30026,5147,4289,3433,42895,0.0345
2025-06-02,vlogger,instagram,4193624,471523,16139,2766,2305,1847,23057,0.0489
2025-06-03,vlogger,instagram,4202897,947399,28980,4968,4140,3313,41401,0.0437
2025-06-04,vlogger,instagram,4200738,1200260,48057,8238,6865,5494,68654,0.0572
2025-06-05,vlogger,instagram,4197996,1157024,64306,11024,9186,7351,91867,0.0794
2025-06-07,vlogger,instagram,4200222,1170993,31721,5438,4531,3627,45317,0.0387
2025-06-09,vlogger,instagram,4215646,647199,21473,3681,3067,2456,30677,0.0474
2025-06-12,vlogger,instagram,4198390,1167669,48633,8337,6947,5559,69476,0.0595
2025-06-13,vlogger,instagram,4229122,514458,15773,2703,2253,1804,22533,0.0438
2025-06-14,vlogger,instagram,4216384,954221,39409,6755,5629,4506,56299,0.059
2025-06-15,vlogger,instagram,4209370,451274,22649,3882,3235,2590,32356,0.0717
2025-06-16,vlogger,instagram,4220019,835062,40800,6994,5828,4665,58287,0.0698
2025-06-18,vlogger,instagram,4245744,647431,31542,5407,4506,3606,45061,0.0696
2025-06-19,vlogger,instagram,4225030,351708,8739,1498,1248,1000,12485,0.0355
2025-06-20,vlogger,instagram,4238414,472132,25249,4328,3607,2886,36070,0.0764
2025-06-22,vlogger,instagram,4228636,792808,35517,6088,5073,4061,50739,0.064
2025-06-23,vlogger,instagram,4249604,825916,25727,4410,3675,2941,36753,0.0445
2025-06-24,vlogger,instagram,4250722,763757,20369,3491,2909,2330,29099,0.0381
2025-06-26,vlogger,instagram,4269614,599658,13935,2388,1990,1595,19908,0.0332
2025-06-27,vlogger,instagram,4245863,529336,19527,3347,2789,2233,27896,0.0527
2025-06-29,vlogger,instagram,4260699,449528,22435,3846,3205,2565,32051,0.0713
2025-07-01,vlogger,instagram,4257490,347025,13214,2265,1887,1512,18878,0.0544
2025-07-02,vlogger,instagram,4274827,1060674,35341,6058,5048,4041,50488,0.0476
2025-07-04,vlogger,instagram,4253149,459145,10445,1790,1492,1195,14922,0.0325
2025-07-05,vlogger,instagram,4273906,1016355,52575,9012,7510,6011,75108,0.0739
2025-07-06,vlogger,instagram,4263917,1161524,44799,7679,6399,5122,63999,0.0551
2025-07-07,vlogger,instagram,4267622,1157779,47005,8058,6715,5373,67151,0.058
2025-07-10,vlogger,instagram,4275723,464419,21358,3661,3051,2442,30512,0.0657
2025-07-11,vlogger,instagram,4279817,712579,33270,5703,4752,3804,47529,0.0667
2025-07-12,vlogger,instagram,4277123,591104,31404,5383,4486,3591,44864,0.0759
2025-07-13,vlogger,instagram,4283407,1142052,25261,4330,3608,2889,36088,0.0316
2025-07-14,vlogger,instagram,4302960,928179,27547,4722,3935,3150,39354,0.0424
2025-07-15,vlogger,instagram,4297385,686819,23702,4063,3386,2709,33860,0.0493
2025-07-16,vlogger,instagram,4297930,1111507,58509,10030,8358,6688,83585,0.0752
2025-07-18,vlogger,instagram,4284957,854682,45468,7794,6495,5198,64955,0.076
2025-07-19,vlogger,instagram,4281403,716033,19397,3325,2771,2217,27710,0.0387
2025-07-21,vlogger,instagram,4309238,1039090,53678,9202,7668,6136,76684,0.0738
2025-07-23,vlogger,instagram,4312296,1008935,26131,4479,3733,2987,37330,0.037
2025-07-25,vlogger,instagram,4324081,707995,21062,3610,3008,2409,30089,0.0425
2025-07-26,vlogger,instagram,4299291,608301,17032,2919,2433,1948,24332,0.04
2025-07-27,vlogger,instagram,4306162,1147659,36070,6183,5152,4124,51529,0.0449
2025-07-29,vlogger,instagram,4291984,503542,18716,3208,2673,2141,26738,0.0531
2025-07-30,vlogger,instagram,4310152,1070358,51772,8875,7396,5918,73961,0.0691
2025-07-31,vlogger,instagram,4330174,808200,19687,3375,2812,2251,28125,0.0348
2025-08-01,vlogger,instagram,4313256,785962,35595,6102,5085,4069,50851,0.0647
2025-08-02,vlogger,instagram,4329639,661891,29791,5107,4255,3406,42559,0.0643
2025-08-05,vlogger,instagram,4324965,758604,25329,4342,3618,2896,36185,0.0477
2025-08-06,vlogger,instagram,4333682,756342,41349,7088,5907,4726,59070,0.0781
2025-08-07,vlogger,instagram,4316593,373413,19761,3387,2823,2259,28230,0.0756
2025-08-09,vlogger,instagram,4336684,430733,20593,3530,2941,2355,29419,0.0683
2025-08-10,vlogger,instagram,4298687,1143814,29624,5078,4232,3387,42321,0.037
2025-08-11,vlogger,instagram,4337211,866832,42049,7208,6007,4807,60071,0.0693
2025-08-13,vlogger,instagram,4322466,902060,30750,5271,4393,3516,43930,0.0487
2025-08-14,vlogger,instagram,4361470,1140853,59894,10267,8556,6846,85563,0.075
2025-08-15,vlogger,instagram,4357921,1112346,25461,4364,3637,2911,36373,0.0327
2025-08-17,vlogger,instagram,4357943,961612,24434,4188,3490,2794,34906,0.0363
2025-08-18,vlogger,instagram,4373751,1054146,39182,6717,5597,4479,55975,0.0531
2025-08-20,vlogger,instagram,4345547,1131111,44260,7587,6322,5060,63229,0.0559
2025-08-21,vlogger,instagram,4382843,622073,14891,2552,2127,1704,21274,0.0342
2025-08-22,vlogger,instagram,4374220,474011,26312,4510,3758,3009,37589,0.0793
2025-08-23,vlogger,instagram,4360959,1150059,48060,8238,6865,5495,68658,0.0597
2025-08-26,vlogger,instagram,4385047,1066168,43509,7458,6215,4975,62157,0.0583
2025-08-27,vlogger,instagram,4357682,512434,26257,4501,3751,3001,37510,0.0732
2025-08-28,vlogger,instagram,4363408,906753,37575,6441,5367,4296,53679,0.0592
2025-08-29,vlogger,instagram,4368272,1110790,51162,8770,7308,5849,73089,0.0658
2025-08-31,vlogger,instagram,4373379,994009,38825,6655,5546,4439,55465,0.0558
2025-09-01,vlogger,instagram,4368474,559897,30726,5267,4389,3513,43895,0.0784
2025-09-03,vlogger,instagram,4402528,1117594,58517,10031,8359,6689,83596,0.0748
2025-09-04,vlogger,instagram,4385060,1112188,29350,5031,4192,3356,41929,0.0377
2025-09-06,vlogger,instagram,4397181,1477028,68238,11697,9748,7800,97483,0.066
2025-09-07,vlogger,instagram,4387051,1138177,56009,9601,8001,6402,80013,0.0703
2025-09-08,vlogger,instagram,4372591,521668,14606,2503,2086,1671,20866,0.04
2025-09-09,vlogger,instagram,4402203,1448877,38235,6554,5462,4371,54622,0.0377
2025-09-10,vlogger,instagram,4375428,732575,28716,4922,4102,3284,41024,0.056
2025-09-13,vlogger,instagram,4405869,489913,12070,2069,1724,1381,17244,0.0352
2025-09-14,vlogger,instagram,4390713,910769,35255,6043,5036,4031,50365,0.0553
2025-09-16,vlogger,instagram,4439188,815611,43561,7467,6223,4980,62231,0.0763
2025-09-17,vlogger,instagram,4426984,678708,25749,4414,3678,2944,36785,0.0542
2025-09-18,vlogger,instagram,4418349,1447135,42241,7241,6034,4829,60345,0.0417
2025-09-19,vlogger,instagram,4435735,1179237,35494,6084,5070,4059,50707,0.043
2025-09-21,vlogger,instagram,4411821,1225457,44606,7646,6372,5099,63723,0.052
2025-09-23,vlogger,instagram,4434337,635838,16111,2762,2301,1843,23017,0.0362
2025-09-24,vlogger,instagram,4431808,630170,13718,2351,1959,1570,19598,0.0311
2025-09-26,vlogger,instagram,4436733,746165,35099,6017,5014,4012,50142,0.0672
2025-09-27,vlogger,instagram,4452186,1285135,50017,8574,7145,5717,71453,0.0556
2025-09-28,vlogger,instagram,4447042,1027811,28778,4933,4111,3290,41112,0.04
2025-10-01,vlogger,instagram,4447242,583722,18182,3117,2597,2079,25975,0.0445
2025-10-02,vlogger,instagram,4423358,890982,37046,6350,5292,4236,52924,0.0594
2025-10-03,vlogger,instagram,4434653,914771,28046,4807,4006,3207,40066,0.0438
2025-10-04,vlogger,instagram,4447858,1008731,49427,8473,7061,5650,70611,0.07
2025-10-05,vlogger,instagram,4452778,640727,31709,5435,4529,3626,45299,0.0707
2025-10-06,vlogger,instagram,4438465,605997,18749,3214,2678,2144,26785,0.0442
2025-10-07,vlogger,instagram,4487836,1155129,40024,6861,5717,4576,57178,0.0495
2025-10-09,vlogger,instagram,4479956,1235284,27410,4698,3915,3135,39158,0.0317
2025-10-10,vlogger,instagram,4469762,990838,43626,7478,6232,4987,62323,0.0629
2025-10-12,vlogger,instagram,4466736,884930,46706,8006,6672,5339,66723,0.0754
2025-10-13,vlogger,instagram,4464961,1503068,38929,6673,5561,4450,55613,0.037
2025-10-14,vlogger,instagram,4457075,478662,17724,3038,2532,2027,25321,0.0529
2025-10-16,vlogger,instagram,4474948,1057955,28067,4811,4009,3209,40096,0.0379
2025-10-17,vlogger,instagram,4479403,718181,36749,6299,5249,4202,52499,0.0731
2025-10-19,vlogger,instagram,4463322,1083815,56975,9767,8139,6513,81394,0.0751
2025-10-20,vlogger,instagram,4486539,676594,26380,4522,3768,3016,37686,0.0557
2025-10-21,vlogger,instagram,4481991,1242329,32697,5605,4671,3738,46711,0.0376
2025-10-22,vlogger,instagram,4460438,1006337,40997,7028,5856,4687,58568,0.0582
2025-10-23,vlogger,instagram,4476564,634599,32383,5551,4626,3702,46262,0.0729
2025-10-26,vlogger,instagram,4488675,1247140,60411,10356,8630,6905,86302,0.0692
2025-10-27,vlogger,instagram,4521748,555745,29642,5081,4234,3390,42347,0.0762
2025-10-28,vlogger,instagram,4505830,1045275,52681,9031,7525,6022,75259,0.072
2025-10-29,vlogger,instagram,4482324,1183482,64700,11091,9242,7396,92429,0.0781
