date,client,platform,followers,reach,likes,comments,shares,saves,total_engagements,engagement_rate
2025-12-11,vlogger,youtube,4593774,1410107,60605,10389,8658,6928,86580,0.0614
2025-12-12,vlogger,youtube,4600885,1155827,49191,8432,7027,5624,70274,0.0608
2025-12-13,vlogger,youtube,4602288,1514242,69851,11974,9978,7985,99788,0.0659
2025-12-15,vlogger,youtube,4612359,1215936,55239,9469,7891,6315,78914,0.0649
2025-12-16,vlogger,youtube,4607771,544802,13042,2235,1863,1492,18632,0.0342
2025-12-17,vlogger,youtube,4604885,1449313,68885,11808,9840,7875,98408,0.0679
2025-12-19,vlogger,youtube,4618885,1401314,67193,11518,9599,7680,95990,0.0685
2025-12-20,vlogger,youtube,4605771,1428634,69002,11829,9857,7887,98575,0.069
2025-12-24,vlogger,youtube,4602067,1520185,57888,9923,8269,6618,82698,0.0544
2025-12-25,vlogger,youtube,4614051,1165735,27825,4770,3975,3181,39751,0.0341
2025-12-26,vlogger,youtube,4608023,685902,24150,4140,3450,2760,34500,0.0503
2025-12-27,vlogger,youtube,4611019,732755,17798,3051,2542,2035,25426,0.0347
2025-12-28,vlogger,youtube,4620408,1368525,42629,7307,6089,4874,60899,0.0445
2025-12-29,vlogger,youtube,4613453,1407176,57426,9844,8203,6565,82038,0.0583
2025-12-30,vlogger,youtube,4622206,1541524,53845,9230,7692,6155,76922,0.0499
2025-12-31,vlogger,youtube,4602221,922657,23380,4008,3340,2672,33400,0.0362
