date,client,platform,followers,reach,likes,comments,shares,saves,total_engagements,engagement_rate
2025-01-22,vlogger,tiktok,3922760,666659,28139,4823,4019,3218,40199,0.0603
2025-01-23,vlogger,tiktok,3946873,1100916,69742,11955,9963,7972,99632,0.0905
2025-01-25,vlogger,tiktok,3925265,532429,22845,3916,3263,2613,32637,0.0613
2025-01-26,vlogger,tiktok,3933399,1147755,45393,7781,6484,5190,64848,0.0565
2025-01-27,vlogger,tiktok,3946384,1145805,61678,10573,8811,7050,88112,0.0769
2025-01-29,vlogger,tiktok,3954261,498597,41253,7072,5893,4716,58934,0.1182
2025-01-30,vlogger,tiktok,3944046,1321064,105142,18024,15020,12018,150204,0.1137
2025-01-31,vlogger,tiktok,3941980,855621,36894,6324,5270,4218,52706,0.0616
2025-02-02,vlogger,tiktok,3969996,938585,64649,11082,9235,7390,92356,0.0984
2025-02-03,vlogger,tiktok,3975794,1342808,82058,14067,11722,9380,117227,0.0873
2025-02-05,vlogger,tiktok,3970857,1181955,75289,12906,10755,8607,107557,0.091
2025-02-06,vlogger,tiktok,3962278,1377423,99022,16975,14146,11318,141461,0.1027
2025-02-07,vlogger,tiktok,3953688,528546,41030,7033,5861,4691,58615,0.1109
2025-02-08,vlogger,tiktok,3955454,1243406,78421,13443,11203,8963,112030,0.0901
2025-02-10,vlogger,tiktok,3975624,698191,52294,8964,7470,5978,74706,0.107
2025-02-11,vlogger,tiktok,3976421,1198596,54284,9305,7754,6206,77549,0.0647
2025-02-12,vlogger,tiktok,3990178,425693,29470,5052,4210,3369,42101,0.0989
2025-02-15,vlogger,tiktok,3987339,933345,40376,6921,5768,4615,57680,0.0618
2025-02-16,vlogger,tiktok,3963653,1221231,48555,8323,6936,5551,69365,0.0568
2025-02-17,vlogger,tiktok,3996213,856872,47504,8143,6786,5431,67864,0.0792
2025-02-18,vlogger,tiktok,3973742,866769,42592,7301,6084,4870,60847,0.0702
2025-02-20,vlogger,tiktok,3985149,613433,26751,4585,3821,3059,38216,0.0623
2025-02-21,vlogger,tiktok,3994775,929579,38651,6625,5521,4419,55216,0.0594
2025-02-23,vlogger,tiktok,4019771,538398,32109,5504,4587,3671,45871,0.0852
2025-02-24,vlogger,tiktok,4035181,648859,40741,6984,5820,4657,58202,0.0897
2025-02-25,vlogger,tiktok,4007197,1209584,54273,9304,7753,6204,77534,0.0641
2025-02-28,vlogger,tiktok,4003817,622071,46418,7957,6631,5306,66312,0.1066
2025-03-01,vlogger,tiktok,4014480,1340029,111436,19103,15919,12737,159195,0.1188
2025-03-02,vlogger,tiktok,4020766,1385776,78476,13453,11210,8970,112109,0.0809
2025-03-05,vlogger,tiktok,4012327,1091609,44013,7545,6287,5031,62876,0.0576
2025-03-06,vlogger,tiktok,4039865,515075,20046,3436,2863,2293,28638,0.0556
2025-03-07,vlogger,tiktok,4023034,490282,20145,3453,2877,2304,28779,0.0587
2025-03-08,vlogger,tiktok,4028300,671235,24479,4196,3497,2799,34971,0.0521
2025-03-09,vlogger,tiktok,4032367,1228420,72230,12382,10318,8257,103187,0.084
2025-03-10,vlogger,tiktok,4031454,493419,17511,3001,2501,2003,25016,0.0507
2025-03-12,vlogger,tiktok,4040574,790954,64723,11095,9246,7398,92462,0.1169
2025-03-13,vlogger,tiktok,4024998,326796,24064,4125,3437,2752,34378,0.1052
2025-03-14,vlogger,tiktok,4027742,882038,40009,6858,5715,4574,57156,0.0648
2025-03-16,vlogger,tiktok,4025239,680521,36346,6230,5192,4155,51923,0.0763
2025-03-17,vlogger,tiktok,4045930,495008,40644,6967,5806,4647,58064,0.1173
2025-03-19,vlogger,tiktok,4054122,861835,50675,8687,7239,5793,72394,0.084
2025-03-20,vlogger,tiktok,4052262,548437,35434,6074,5062,4050,50620,0.0923
2025-03-21,vlogger,tiktok,4069078,555593,37996,6513,5428,4344,54281,0.0977
2025-03-22,vlogger,tiktok,4050706,476063,24026,4118,3432,2748,34324,0.0721
2025-03-25,vlogger,tiktok,4065015,596415,31436,5389,4491,3594,44910,0.0753
2025-03-26,vlogger,tiktok,4045617,1022377,66413,11385,9487,7591,94876,0.0928
2025-03-27,vlogger,tiktok,4056229,899072,69920,11986,9988,7992,99886,0.1111
2025-03-28,vlogger,tiktok,4071457,950530,33401,5725,4771,3819,47716,0.0502
2025-03-30,vlogger,tiktok,4077408,925607,50602,8674,7228,5785,72289,0.0781
2025-03-31,vlogger,tiktok,4065494,317998,25554,4380,3650,2922,36506,0.1148
2025-04-02,vlogger,tiktok,4072276,696371,28564,4896,4080,3267,40807,0.0586
2025-04-03,vlogger,tiktok,4056628,858289,70053,12009,10007,8007,100076,0.1166
2025-04-05,vlogger,tiktok,4074885,637882,30095,5159,4299,3440,42993,0.0674
2025-04-06,vlogger,tiktok,4092190,954853,65502,11229,9357,7487,93575,0.098
2025-04-07,vlogger,tiktok,4090369,796873,47971,8223,6853,5484,68531,0.086
2025-04-08,vlogger,tiktok,4091493,780435,27423,4701,3917,3136,39177,0.0502
2025-04-09,vlogger,tiktok,4088001,542482,44011,7544,6287,5031,62873,0.1159
2025-04-10,vlogger,tiktok,4089512,956919,63233,10839,9033,7228,90333,0.0944
2025-04-13,vlogger,tiktok,4087415,853066,70403,12069,10057,8047,100576,0.1179
2025-04-14,vlogger,tiktok,4106153,478023,32624,5592,4660,3731,46607,0.0975
2025-04-17,vlogger,tiktok,4108848,938806,55135,9451,7876,6303,78765,0.0839
2025-04-18,vlogger,tiktok,4111760,634200,46879,8036,6697,5359,66971,0.1056
2025-04-19,vlogger,tiktok,4101252,1164308,94297,16165,13471,10777,134710,0.1157
2025-04-20,vlogger,tiktok,4083219,938200,54706,9378,7815,6253,78152,0.0833
2025-04-22,vlogger,tiktok,4127377,470850,32629,5593,4661,3731,46614,0.099
2025-04-24,vlogger,tiktok,4111990,988353,53202,9120,7600,6082,76004,0.0769
2025-04-25,vlogger,tiktok,4109276,1272900,88924,15244,12703,10164,127035,0.0998
2025-04-26,vlogger,tiktok,4130550,1219531,95013,16287,13573,10860,135733,0.1113
2025-04-27,vlogger,tiktok,4119158,452411,31731,5439,4533,3628,45331,0.1002
2025-04-28,vlogger,tiktok,4139163,523296,31098,5331,4442,3556,44427,0.0849
2025-04-30,vlogger,tiktok,4137756,1494487,113296,19422,16185,12949,161852,0.1083
2025-05-02,vlogger,tiktok,4142658,925374,77148,13225,11021,8818,110212,0.1191
2025-05-03,vlogger,tiktok,4119265,1435579,113252,19414,16178,12945,161789,0.1127
2025-05-04,vlogger,tiktok,4153294,1002726,58819,10083,8402,6724,84028,0.0838
2025-05-05,vlogger,tiktok,4143528,605341,28389,4866,4055,3247,40557,0.067
2025-05-07,vlogger,tiktok,4139760,1160969,94351,16174,13478,10785,134788,0.1161
2025-05-08,vlogger,tiktok,4148169,1470290,59075,10127,8439,6753,84394,0.0574
2025-05-09,vlogger,tiktok,4126314,1391693,50657,8684,7236,5791,72368,0.052
2025-05-10,vlogger,tiktok,4155543,824268,42062,7210,6008,4809,60089,0.0729
2025-05-12,vlogger,tiktok,4141693,1167712,56890,9752,8127,6503,81272,0.0696
2025-05-13,vlogger,tiktok,4139690,1405885,95065,16296,13580,10867,135808,0.0966
2025-05-15,vlogger,tiktok,4141624,1103200,74830,12828,10690,8552,106900,0.0969
2025-05-16,vlogger,tiktok,4176555,1076004,86317,14797,12331,9865,123310,0.1146
2025-05-17,vlogger,tiktok,4156832,1234306,72922,12501,10417,8335,104175,0.0844
2025-05-19,vlogger,tiktok,4187944,642981,32991,5655,4713,3771,47130,0.0733
2025-05-20,vlogger,tiktok,4164093,1349471,85299,14622,12185,9751,121857,0.0903
2025-05-21,vlogger,tiktok,4151458,750865,28645,4910,4092,3275,40922,0.0545
2025-05-22,vlogger,tiktok,4160882,1149981,91526,15690,13075,10461,130752,0.1137
2025-05-25,vlogger,tiktok,4196469,1046691,73854,12660,10550,8442,105506,0.1008
2025-05-26,vlogger,tiktok,4181047,1341356,98589,16901,14084,11268,140842,0.105
2025-05-27,vlogger,tiktok,4178154,616401,34776,5961,4968,3976,49681,0.0806
2025-05-28,vlogger,tiktok,4189082,668670,31875,5464,4553,3644,45536,0.0681
2025-05-31,vlogger,tiktok,4199487,700007,28322,4855,4046,3237,40460,0.0578
2025-06-01,vlogger,tiktok,4209272,552724,35401,6068,5057,4048,50574,0.0915
2025-06-03,vlogger,tiktok,4217525,900655,73069,12526,10438,8352,104385,0.1159
2025-06-05,vlogger,tiktok,4198809,646935,26672,4572,3810,3050,38104,0.0589
2025-06-06,vlogger,tiktok,4188651,1020666,54728,9381,7818,6256,78183,0.0766
2025-06-07,vlogger,tiktok,4202196,885197,44489,7626,6355,5087,63557,0.0718
2025-06-08,vlogger,tiktok,4212736,701590,31086,5329,4441,3554,44410,0.0633
2025-06-09,vlogger,tiktok,4199307,1032711,57614,9876,8230,6587,82307,0.0797
2025-06-10,vlogger,tiktok,4201419,1169884,86641,14852,12377,9903,123773,0.1058
2025-06-11,vlogger,tiktok,4219900,932196,38369,6577,5481,4386,54813,0.0588
2025-06-12,vlogger,tiktok,4216971,441654,28256,4844,4036,3231,40367,0.0914
2025-06-15,vlogger,tiktok,4224105,1084472,38411,6584,5487,4392,54874,0.0506
2025-06-16,vlogger,tiktok,4216108,1049608,52973,9081,7567,6055,75676,0.0721
2025-06-17,vlogger,tiktok,4224835,534504,26489,4541,3784,3028,37842,0.0708
2025-06-19,vlogger,tiktok,4220093,470960,32175,5515,4596,3679,45965,0.0976
2025-06-21,vlogger,tiktok,4247207,990615,48400,8297,6914,5533,69144,0.0698
2025-06-22,vlogger,tiktok,4251091,1059960,81171,13915,11595,9278,115959,0.1094
2025-06-23,vlogger,tiktok,4216480,615920,22591,3872,3227,2584,32274,0.0524
2025-06-24,vlogger,tiktok,4230169,932997,55643,9538,7949,6361,79491,0.0852
2025-06-27,vlogger,tiktok,4229028,1065595,51542,8835,7363,5892,73632,0.0691
2025-06-28,vlogger,tiktok,4241847,882406,55715,9551,7959,6368,79593,0.0902
2025-06-29,vlogger,tiktok,4251105,592521,27001,4628,3857,3087,38573,0.0651
2025-06-30,vlogger,tiktok,4235702,391367,32244,5527,4606,3686,46063,0.1177
2025-07-01,vlogger,tiktok,4244467,472030,35255,6043,5036,4031,50365,0.1067
2025-07-02,vlogger,tiktok,4245447,1065300,74720,12809,10674,8540,106743,0.1002
2025-07-03,vlogger,tiktok,4262956,535335,43243,7413,6177,4944,61777,0.1154
2025-07-05,vlogger,tiktok,4265262,1132304,80449,13791,11492,9196,114928,0.1015
2025-07-08,vlogger,tiktok,4261232,1072781,78323,13426,11189,8953,111891,0.1043
2025-07-09,vlogger,tiktok,4274779,598401,42264,7245,6037,4832,60378,0.1009
2025-07-11,vlogger,tiktok,4269567,1121245,84059,14410,12008,9608,120085,0.1071
2025-07-12,vlogger,tiktok,4275128,360556,15420,2643,2202,1764,22029,0.0611
2025-07-13,vlogger,tiktok,4302140,707742,38395,6582,5485,4388,54850,0.0775
2025-07-16,vlogger,tiktok,4303991,644160,37470,6423,5352,4284,53529,0.0831
2025-07-17,vlogger,tiktok,4272066,403180,21844,3744,3120,2498,31206,0.0774
2025-07-18,vlogger,tiktok,4301502,587195,41472,7109,5924,4742,59247,0.1009
2025-07-19,vlogger,tiktok,4303305,948131,76058,13038,10865,8694,108655,0.1146
2025-07-20,vlogger,tiktok,4280095,426029,26362,4519,3766,3013,37660,0.0884
2025-07-21,vlogger,tiktok,4307479,1027366,52210,8950,7458,5968,74586,0.0726
2025-07-22,vlogger,tiktok,4318793,392814,30411,5213,4344,3477,43445,0.1106
2025-07-23,vlogger,tiktok,4286508,604727,48849,8374,6978,5584,69785,0.1154
2025-07-24,vlogger,tiktok,4291183,840599,56370,9663,8052,6444,80529,0.0958
2025-07-27,vlogger,tiktok,4322285,765970,43376,7435,6196,4959,61966,0.0809
2025-07-28,vlogger,tiktok,4314675,528716,41747,7156,5963,4773,59639,0.1128
2025-07-29,vlogger,tiktok,4320334,517539,38509,6601,5501,4403,55014,0.1063
2025-07-30,vlogger,tiktok,4319642,662681,44346,7602,6335,5069,63352,0.0956
2025-07-31,vlogger,tiktok,4322327,437030,33620,5763,4802,3844,48029,0.1099
2025-08-01,vlogger,tiktok,4302113,1091510,80225,13752,11460,9171,114608,0.105
2025-08-04,vlogger,tiktok,4338994,1213100,64875,11121,9268,7416,92680,0.0764
2025-08-05,vlogger,tiktok,4342622,499469,34123,5849,4874,3902,48748,0.0976
2025-08-08,vlogger,tiktok,4330559,664579,25074,4298,3582,2866,35820,0.0539
2025-08-09,vlogger,tiktok,4335010,1185720,69055,11838,9865,7893,98651,0.0832
2025-08-10,vlogger,tiktok,4317686,804773,32785,5620,4683,3749,46837,0.0582
2025-08-11,vlogger,tiktok,4346339,738843,38116,6534,5445,4357,54452,0.0737
2025-08-12,vlogger,tiktok,4349130,996646,42137,7223,6019,4818,60197,0.0604
2025-08-13,vlogger,tiktok,4342902,460581,21665,3714,3095,2477,30951,0.0672
2025-08-14,vlogger,tiktok,4360406,627223,34157,5855,4879,3906,48797,0.0778
2025-08-15,vlogger,tiktok,4343424,509743,32720,5609,4674,3740,46743,0.0917
2025-08-18,vlogger,tiktok,4361259,1062752,76029,13033,10861,8690,108613,0.1022
2025-08-20,vlogger,tiktok,4344622,977135,81668,14000,11666,9335,116669,0.1194
2025-08-22,vlogger,tiktok,4361713,805091,31728,5439,4532,3627,45326,0.0563
2025-08-23,vlogger,tiktok,4361773,736231,55297,9479,7899,6322,78997,0.1073
2025-08-24,vlogger,tiktok,4369041,805194,53150,9111,7592,6076,75929,0.0943
2025-08-25,vlogger,tiktok,4363282,496940,17670,3029,2524,2021,25244,0.0508
2025-08-26,vlogger,tiktok,4368435,1014229,41532,7119,5933,4748,59332,0.0585
2025-08-28,vlogger,tiktok,4385067,625233,49718,8523,7102,5683,71026,0.1136
2025-08-29,vlogger,tiktok,4370527,1399680,89257,15301,12751,10201,127510,0.0911
2025-08-30,vlogger,tiktok,4357194,1112977,65130,11165,9304,7445,93044,0.0836
2025-09-01,vlogger,tiktok,4405366,1045118,41407,7098,5915,4733,59153,0.0566
2025-09-03,vlogger,tiktok,4404612,1505597,81046,13893,11578,9263,115780,0.0769
2025-09-04,vlogger,tiktok,4371454,753037,52290,8964,7470,5977,74701,0.0992
2025-09-05,vlogger,tiktok,4399586,794672,32708,5607,4672,3739,46726,0.0588
2025-09-07,vlogger,tiktok,4387939,1403694,98258,16844,14036,11231,140369,0.1
2025-09-08,vlogger,tiktok,4400080,904985,55493,9513,7927,6343,79276,0.0876
2025-09-09,vlogger,tiktok,4402522,898663,62339,10686,8905,7127,89057,0.0991
2025-09-10,vlogger,tiktok,4397579,1346361,101030,17319,14432,11548,144329,0.1072
2025-09-11,vlogger,tiktok,4392355,529832,32303,5537,4614,3694,46148,0.0871
2025-09-12,vlogger,tiktok,4395617,1077526,81913,14042,11701,9363,117019,0.1086
2025-09-15,vlogger,tiktok,4398721,1214360,91210,15636,13030,10424,130300,0.1073
2025-09-16,vlogger,tiktok,4401867,701917,50460,8650,7208,5768,72086,0.1027
2025-09-17,vlogger,tiktok,4414024,599415,40322,6912,5760,4609,57603,0.0961
2025-09-18,vlogger,tiktok,4407463,1267120,97834,16771,13976,11182,139763,0.1103
2025-09-21,vlogger,tiktok,4432101,985693,34774,5961,4967,3976,49678,0.0504
2025-09-22,vlogger,tiktok,4444828,512376,25823,4426,3689,2953,36891,0.072
2025-09-23,vlogger,tiktok,4419415,1221164,77189,13232,11027,8823,110271,0.0903
2025-09-25,vlogger,tiktok,4434370,764483,30020,5146,4288,3433,42887,0.0561
2025-09-26,vlogger,tiktok,4439868,564796,40602,6960,5800,4642,58004,0.1027
2025-09-28,vlogger,tiktok,4443574,814847,33481,5739,4783,3828,47831,0.0587
2025-09-29,vlogger,tiktok,4440337,666254,54845,9402,7835,6269,78351,0.1176
2025-10-02,vlogger,tiktok,4455332,1237543,102567,17583,14652,11723,146525,0.1184
2025-10-03,vlogger,tiktok,4453897,521634,24610,4218,3515,2815,35158,0.0674
2025-10-04,vlogger,tiktok,4432976,1518129,123484,21168,17640,14114,176406,0.1162
2025-10-05,vlogger,tiktok,4463138,1094370,54007,9258,7715,6173,77153,0.0705
2025-10-06,vlogger,tiktok,4465420,1043752,43691,7489,6241,4995,62416,0.0598
2025-10-07,vlogger,tiktok,4445397,1529574,76983,13197,10997,8799,109976,0.0719
2025-10-08,vlogger,tiktok,4458141,1177484,98743,16927,14106,11286,141062,0.1198
2025-10-10,vlogger,tiktok,4470849,1276792,76594,13130,10942,8755,109421,0.0857
2025-10-11,vlogger,tiktok,4460934,520782,35142,6024,5020,4017,50203,0.0964
2025-10-13,vlogger,tiktok,4482187,637311,23465,4022,3352,2683,33522,0.0526
2025-10-15,vlogger,tiktok,4503587,727298,55951,9591,7993,6395,79930,0.1099
2025-10-16,vlogger,tiktok,4463359,1115475,46381,7951,6625,5302,66259,0.0594
2025-10-17,vlogger,tiktok,4457398,792598,50710,8693,7244,5796,72443,0.0914
2025-10-19,vlogger,tiktok,4484094,967573,68406,11726,9772,7820,97724,0.101
2025-10-20,vlogger,tiktok,4491748,778990,48258,8272,6894,5516,68940,0.0885
2025-10-21,vlogger,tiktok,4480974,662607,44294,7593,6327,5064,63278,0.0955
2025-10-24,vlogger,tiktok,4509759,1591918,91264,15645,13037,10432,130378,0.0819
2025-10-25,vlogger,tiktok,4474177,1574026,107317,18397,15331,12265,153310,0.0974
2025-10-26,vlogger,tiktok,4503594,713764,29977,5139,4282,3427,42825,0.06
2025-10-27,vlogger,tiktok,4488113,788639,51947,8905,7421,5937,74210,0.0941
2025-10-30,vlogger,tiktok,4525612,1242111,81991,14055,11713,9372,117131,0.0943
2025-10-31,vlogger,tiktok,4531348,1146231,80236,13754,11462,9171,114623,0.1
2025-11-01,vlogger,tiktok,4496092,1075688,71759,12301,10251,8202,102513,0.0953
2025-11-02,vlogger,tiktok,4501058,1443316,62134,10651,8876,7102,88763,0.0615
2025-11-05,vlogger,tiktok,4526236,1411249,71225,12210,10175,8141,101751,0.0721
2025-11-06,vlogger,tiktok,4511383,1615321,86500,14828,12357,9887,123572,0.0765
2025-11-07,vlogger,tiktok,4518047,794759,37440,6418,5348,4281,53487,0.0673
2025-11-08,vlogger,tiktok,4521041,1286437,78523,13461,11217,8976,112177,0.0872
2025-11-09,vlogger,tiktok,4496685,860918,47307,8109,6758,5408,67582,0.0785
2025-11-10,vlogger,tiktok,4524578,1554992,61172,10486,8739,6993,87390,0.0562
2025-11-12,vlogger,tiktok,4519463,648142,47411,8127,6773,5419,67730,0.1045
2025-11-13,vlogger,tiktok,4524166,800018,59304,10166,8472,6779,84721,0.1059
2025-11-15,vlogger,tiktok,4554577,1649279,65690,11261,9384,7508,93843,0.0569
2025-11-16,vlogger,tiktok,4519869,1603844,73648,12625,10521,8418,105212,0.0656
2025-11-17,vlogger,tiktok,4550079,625270,45869,7863,6552,5244,65528,0.1048
2025-11-18,vlogger,tiktok,4537240,1519167,92410,15841,13201,10563,132015,0.0869
2025-11-20,vlogger,tiktok,4541294,1438611,91840,15744,13120,10497,131201,0.0912
2025-11-21,vlogger,tiktok,4557925,896025,35562,6096,5080,4066,50804,0.0567
2025-11-23,vlogger,tiktok,4555854,815608,51440,8818,7348,5880,73486,0.0901
2025-11-25,vlogger,tiktok,4563078,597784,28872,4949,4124,3302,41247,0.069
2025-11-26,vlogger,tiktok,4570551,861430,32199,5520,4600,3681,46000,0.0534
2025-11-28,vlogger,tiktok,4556849,694584,49884,8551,7126,5703,71264,0.1026
2025-11-29,vlogger,tiktok,4555036,1288735,95984,16454,13712,10971,137121,0.1064
2025-11-30,vlogger,tiktok,4550589,1136800,83713,14350,11959,9569,119591,0.1052
2025-12-01,vlogger,tiktok,4556176,959967,75059,12867,10722,8580,107228,0.1117
2025-12-03,vlogger,tiktok,4612000,797891,51104,8760,7300,5843,73007,0.0915
2025-12-04,vlogger,tiktok,4590667,1341489,92120,15792,13160,10528,131600,0.0981
2025-12-05,vlogger,tiktok,4557077,649159,43623,7478,6231,4987,62319,0.096
2025-12-06,vlogger,tiktok,4559496,798753,50153,8597,7164,5734,71648,0.0897
2025-12-08,vlogger,tiktok,4588349,1251646,100144,17167,14306,11446,143063,0.1143
2025-12-09,vlogger,tiktok,4591286,1419170,75400,12925,10771,8619,107715,0.0759
2025-12-11,vlogger,tiktok,4595383,987037,67365,11548,9623,7700,96236,0.0975
2025-12-13,vlogger,tiktok,4588385,1010485,58001,9943,8285,6630,82859,0.082
2025-12-14,vlogger,tiktok,4592203,1047135,54827,9399,7832,6267,78325,0.0748
2025-12-17,vlogger,tiktok,4604559,1634903,80224,13752,11460,9170,114606,0.0701
2025-12-18,vlogger,tiktok,4603255,1351504,81738,14012,11676,9343,116769,0.0864
2025-12-19,vlogger,tiktok,4573450,754850,60606,10389,8658,6928,86581,0.1147
2025-12-20,vlogger,tiktok,4602962,588360,38920,6672,5560,4448,55600,0.0945
2025-12-21,vlogger,tiktok,4596402,1412367,70590,12101,10084,8068,100843,0.0714
2025-12-23,vlogger,tiktok,4614665,1253355,95806,16423,13686,10951,136866,0.1092
2025-12-24,vlogger,tiktok,4655599,782185,30333,5199,4333,3468,43333,0.0554
2025-12-25,vlogger,tiktok,4621398,1183173,46876,8036,6696,5359,66967,0.0566
2025-12-26,vlogger,tiktok,4613999,830684,32504,5572,4643,3716,46435,0.0559
2025-12-28,vlogger,tiktok,4635195,1470242,118456,20306,16922,13540,169224,0.1151
2025-12-29,vlogger,tiktok,4631143,1639212,58175,9972,8310,6651,83108,0.0507
2025-12-30,vlogger,tiktok,4632311,1620224,110466,18937,15780,12626,157809,0.0974
2025-12-31,vlogger,tiktok,4636941,1092805,45514,7802,6502,5203,65021,0.0595
